,id,name,path
213,cat_id_3074,Tapis et paillasson,/decoration-interieure/decoration-textile/tapis-et-paillasson/cat_id_3074.cat
214,cat_id_3267,Terrasse et sol extérieur,/jardin-et-terrasse/terrasse-et-sol-exterieur/cat_id_3267.cat
215,cat_id_3892,Carrelage extérieur sol,/carrelage-sol/carrelage-sol-et-mural/carrelage-exterieur-sol/cat_id_3892.cat
216,cat_id_3317,Lame de terrasse,/jardin-et-terrasse/terrasse-et-sol-exterieur/lame-de-terrasse/cat_id_3317.cat
217,cat_id_3298,Dalle de terrasse et caillebotis,/jardin-et-terrasse/terrasse-et-sol-exterieur/dalle-de-terrasse-et-caillebotis/cat_id_3298.cat
218,cat_id_4250,Gravillon décoratif et galet,/jardin-et-terrasse/terrasse-et-sol-exterieur/gravillon-decoratif-et-galet/cat_id_4250.cat
219,cat_id_3305,Pas japonais,/jardin-et-terrasse/terrasse-et-sol-exterieur/pas-japonais/cat_id_3305.cat
220,cat_id_4130,Gazon artificiel,/jardin-et-terrasse/terrasse-et-sol-exterieur/gazon-artificiel/cat_id_4130.cat
221,cat_id_879,Bordure de jardin,/jardin-et-terrasse/terrasse-et-sol-exterieur/bordure-de-jardin/cat_id_879.cat
222,cat_id_0001805,Préparation et finition du sol,/carrelage-sol/preparation-et-finition-du-sol/cat_id_0001805.cat
223,cat_id_3215,Préparation du sol et mur,/carrelage-sol/carrelage-sol-et-mural/preparation-du-sol-et-mur/cat_id_3215.cat
224,cat_id_3199,Outils du carreleur,/carrelage-sol/carrelage-sol-et-mural/outils-du-carreleur/cat_id_3199.cat
225,cat_id_3248,Outils parquet et sol stratifié,/carrelage-sol/parquet-sol-stratifie-et-plancher/outil-parquet-et-sol-stratifie/cat_id_3248.cat
226,cat_id_754,"Outils sol vinyle PVC, moquette",/carrelage-sol/sol-vinyle-pvc-moquette/outils-sol-vinyle-pvc-moquette/cat_id_754.cat
227,cat_id_3233,Barre de seuil et nez de marche,/carrelage-sol/parquet-sol-stratifie-et-plancher/barre-de-seuil-et-nez-de-marche/cat_id_3233.cat
228,cat_id_4187,Préparation et réparation du parquet,/peinture/peinture-interieure/produits-pour-parquet/preparation-et-reparation-du-parquet/cat_id_4187.cat
229,cat_id_3924,Entretien du sol,/droguerie-entretien-de-la-maison/produits-d-entretien-specifique/entretien-du-sol/cat_id_3924.cat
230,cat_id_0001887,Revêtement mural,/carrelage-sol/revetement-mural/cat_id_0001887.cat
231,cat_id_2045,Papier peint,/decoration-interieure/papier-peint-et-revetement-mural/papier-peint/cat_id_2045.cat
232,cat_id_4248,Papier peint panoramique,/decoration-interieure/decoration-murale-et-accessoires-deco/poster-xxl/cat_id_4248.cat
233,cat_id_2039,Fibre de verre,/decoration-interieure/papier-peint-et-revetement-mural/fibre-de-verre-et-revetement-de-lissage/cat_id_2039.cat
234,cat_id_210,Lambris,/decoration-interieure/papier-peint-et-revetement-mural/lambris-et-accessoires-pour-lambris/cat_id_210.cat
235,cat_id_2121,Plaquette de parement,/carrelage-sol/carrelage-sol-et-mural/plaquette-de-parement/cat_id_2121.cat
236,cat_id_3867,Outils du tapissier,/decoration-interieure/papier-peint-et-revetement-mural/outils-du-tapissier/cat_id_3867.cat
237,cat_id_3622,Peinture intérieure,/peinture/peinture-interieure/cat_id_3622.cat
238,cat_id_2171,Sous-couche peinture,/peinture/peinture-interieure/preparation-des-murs-et-plafonds/sous-couche/cat_id_2171.cat
239,cat_id_2078,Peinture intérieure blanche,/peinture/peinture-interieure/peinture-interieure-blanche/cat_id_2078.cat
240,cat_id_2088,Peinture intérieure couleur,/peinture/peinture-interieure/peinture-interieure-couleur/cat_id_2088.cat
241,cat_id_5207,Concept peinture sur-mesure,/peinture/peinture-interieure/peinture-sur-mesure/cat_id_5207.cat
242,cat_id_3627,Peinture cuisine et salle de bains,/peinture/peinture-interieure/peinture-cuisine-et-salle-de-bains/cat_id_3627.cat
243,cat_id_2068,Peinture pour meuble,/peinture/peinture-interieure/relooking-meuble-et-objet/cat_id_2068.cat
244,cat_id_1381,Traitement pour le bois intérieur,/peinture/peinture-interieure/traitement-pour-le-bois-interieur/cat_id_1381.cat
245,cat_id_4443,Produits pour parquet,/peinture/peinture-interieure/produits-pour-parquet/cat_id_4443.cat
246,cat_id_5457,Peinture laque boiseries et métal,/peinture/peinture-interieure/peinture-laque-boiseries-et-metal/cat_id_5457.cat
247,cat_id_2061,Peinture à effet,/peinture/peinture-interieure/peinture-et-enduit-a-effet-decoratif/cat_id_2061.cat
248,cat_id_4202,Bombe de peinture,/peinture/peinture-interieure/aerosol/cat_id_4202.cat
249,cat_id_2865,Peinture extérieure,/peinture/peinture-exterieure/cat_id_2865.cat
250,cat_id_2866,Peinture boiseries extérieures,/peinture/peinture-exterieure/peinture-exterieure-bois/cat_id_2866.cat
251,cat_id_3680,Peinture extérieure façade et crépi,/peinture/peinture-exterieure/peinture-exterieure-facade-et-crepi/cat_id_3680.cat
252,cat_id_3669,Lasure extérieure,/peinture/peinture-exterieure/lasure-et-traitement-exterieur/lasure-exterieure/cat_id_3669.cat
253,cat_id_771,Huile et saturateur,/peinture/peinture-exterieure/lasure-et-traitement-exterieur/huile-et-saturateur/cat_id_771.cat
254,cat_id_997,Peinture extérieure fer,/peinture/peinture-exterieure/peinture-exterieure-fer/cat_id_997.cat
255,cat_id_4218,Peinture extérieure multi-supports,/peinture/peinture-exterieure/peinture-exterieure-multi-supports/cat_id_4218.cat
256,cat_id_3408,Peinture sol extérieur et garage,/peinture/peinture-exterieure/peinture-sol-exterieur-et-garage/cat_id_3408.cat
257,cat_id_4139,Anti-rouille et traitement du fer,/peinture/peinture-exterieure/anti-rouille-et-traitement-du-fer/cat_id_4139.cat
258,cat_id_2875,Vernis bois extérieur,/peinture/peinture-exterieure/lasure-et-traitement-exterieur/vernis-exterieur/cat_id_2875.cat
259,cat_id_5207,Concept peinture sur-mesure,/peinture/peinture-interieure/peinture-sur-mesure/cat_id_5207.cat
260,cat_id_1996,Outils du peintre,/peinture/outils-du-peintre/cat_id_1996.cat
261,cat_id_5023,Rouleau à peinture,/peinture/outils-du-peintre/rouleau-a-peinture/cat_id_5023.cat
262,cat_id_2005,Pinceau,/peinture/outils-du-peintre/pinceau/cat_id_2005.cat
263,cat_id_1997,Bac et grille de peintre,/peinture/outils-du-peintre/bac-et-grille-de-peintre/cat_id_1997.cat
264,cat_id_2001,Couteau et grattoir,/peinture/outils-du-peintre/couteau-et-grattoir/cat_id_2001.cat
265,cat_id_2161,Papier de verre et ponçage,/peinture/peinture-interieure/preparation-des-murs-et-plafonds/poncage/cat_id_2161.cat
266,cat_id_3861,Outillage pour peinture décorative,/peinture/outils-du-peintre/outillage-pour-peinture-decorative/cat_id_3861.cat
267,cat_id_1635,Pistolet à peinture,/outillage/pistolet-a-peinture-decolleuse-et-decapeur/pistolet-a-peinture-electrique-et-machine-a-peindre/cat_id_1635.cat
268,cat_id_2165,Bâche de protection,/peinture/peinture-interieure/preparation-des-murs-et-plafonds/protection/cat_id_2165.cat
269,cat_id_1923,Equipement de protection individuelle,/outillage/vetement-chaussures-et-protection/cat_id_1923.cat
270,cat_id_3955,"Droguerie, entretien de la maison",/droguerie-entretien-de-la-maison/cat_id_3955.cat
271,cat_id_4136,"Diluant, nettoyant et détachant",/droguerie-entretien-de-la-maison/diluant-nettoyant-et-detachant/cat_id_4136.cat
272,cat_id_2784,Les produits essentiels,/droguerie-entretien-de-la-maison/produits-d-entretien-essentiels/cat_id_2784.cat
273,cat_id_3924,Entretien du sol,/droguerie-entretien-de-la-maison/produits-d-entretien-specifique/entretien-du-sol/cat_id_3924.cat
274,cat_id_5997,"Entretien spécifique (textile, meuble, métal…)",/droguerie-entretien-de-la-maison/produits-d-entretien-specifique/cat_id_5997.cat
275,cat_id_3989,Accessoire de ménage,/droguerie-entretien-de-la-maison/accessoire-de-menage/cat_id_3989.cat
276,cat_id_4134,Produits de gros lessivage,/droguerie-entretien-de-la-maison/le-gros-lessivage/cat_id_4134.cat
277,cat_id_4445,"Entretien cuisine, salle de bains, WC",/droguerie-entretien-de-la-maison/entretien-cuisine-et-salle-de-bains/cat_id_4445.cat
278,cat_id_550,Déboucheur,/droguerie-entretien-de-la-maison/entretien-cuisine-et-salle-de-bains/deboucheur/cat_id_550.cat
279,cat_id_4143,"Sac poubelle, sac à gravat",/droguerie-entretien-de-la-maison/accessoire-de-menage/sac-poubelle/cat_id_4143.cat
280,cat_id_581,Absorbeur d'humidité,/materiaux-et-gros-oeuvre/materiaux/produit-d-etancheite/absorbeur-d-humidite/cat_id_581.cat
281,cat_id_912,"Décoration textile, store",/decoration-interieure/decoration-textile/cat_id_912.cat
282,cat_id_1028,Rideau,/decoration-interieure/decoration-textile/rideau-et-voilage/rideau/cat_id_1028.cat
283,cat_id_1039,Voilage,/decoration-interieure/decoration-textile/rideau-et-voilage/voilage/cat_id_1039.cat
284,cat_id_913,Tringle à rideaux,/decoration-interieure/decoration-textile/tringle-a-rideaux/cat_id_913.cat
285,cat_id_978,Coussin,/decoration-interieure/decoration-textile/coussin-plaid-et-pouf/coussin/cat_id_978.cat
286,cat_id_3074,Tapis et paillasson,/decoration-interieure/decoration-textile/tapis-et-paillasson/cat_id_3074.cat
287,cat_id_1092,Store enrouleur,/decoration-interieure/store/store-enrouleur/cat_id_1092.cat
288,cat_id_1107,Store vénitien,/decoration-interieure/store/store-venitien/cat_id_1107.cat
289,cat_id_1087,Store californien,/decoration-interieure/store/store-californien/cat_id_1087.cat
290,cat_id_1106,Panneau japonais,/decoration-interieure/store/panneau-japonais/cat_id_1106.cat
291,cat_id_2024,Papier peint et fibre de verre,/decoration-interieure/papier-peint-et-revetement-mural/cat_id_2024.cat
292,cat_id_2045,Papier peint,/decoration-interieure/papier-peint-et-revetement-mural/papier-peint/cat_id_2045.cat
293,cat_id_4248,Papier panoramique,/decoration-interieure/decoration-murale-et-accessoires-deco/poster-xxl/cat_id_4248.cat
294,cat_id_2039,Fibre de verre,/decoration-interieure/papier-peint-et-revetement-mural/fibre-de-verre-et-revetement-de-lissage/cat_id_2039.cat
295,cat_id_4083,Frise murale,/decoration-interieure/papier-peint-et-revetement-mural/frise-murale-et-le-unique/cat_id_4083.cat
296,cat_id_2525,Colle papier peint,/decoration-interieure/papier-peint-et-revetement-mural/colle-papier-peint/cat_id_2525.cat
297,cat_id_3867,Outils du tapissier,/decoration-interieure/papier-peint-et-revetement-mural/outils-du-tapissier/cat_id_3867.cat
298,cat_id_5303,Décoration murale et accessoires déco,/decoration-interieure/decoration-murale-et-accessoires-deco/cat_id_5303.cat
299,cat_id_2990,Cadre,/decoration-interieure/decoration-murale-et-accessoires-deco/cadre/cat_id_2990.cat
300,cat_id_1005,Miroir,/decoration-interieure/decoration-murale-et-accessoires-deco/miroir/cat_id_1005.cat
301,cat_id_969,Tableau déco,/decoration-interieure/decoration-murale-et-accessoires-deco/toile-imprimee/cat_id_969.cat
302,cat_id_960,Affiche et image encadrée,/decoration-interieure/decoration-murale-et-accessoires-deco/affiche-et-image-encadree/cat_id_960.cat
303,cat_id_0001102,Horloge,/decoration-interieure/decoration-murale-et-accessoires-deco/horloge/cat_id_0001102.cat
304,cat_id_2180,Sticker et adhésif décoratif,/decoration-interieure/decoration-murale-et-accessoires-deco/sticker-et-adhesif-decoratif/cat_id_2180.cat
305,cat_id_3071,Poignée et bouton,/decoration-interieure/decoration-murale-et-accessoires-deco/poignee-et-bouton/cat_id_3071.cat
306,cat_id_1340,Luminaire et éclairage intérieur,/luminaire-et-eclairage/luminaire-et-eclairage-interieur/cat_id_1340.cat
307,cat_id_1378,Suspension et lustre,/luminaire-et-eclairage/luminaire-et-eclairage-interieur/suspension-lustre-et-plafonnier/suspension-et-lustre/cat_id_1378.cat
308,cat_id_4346,Applique murale intérieure,/luminaire-et-eclairage/luminaire-et-eclairage-interieur/applique/cat_id_4346.cat
309,cat_id_4348,Plafonnier,/luminaire-et-eclairage/luminaire-et-eclairage-interieur/suspension-lustre-et-plafonnier/plafonnier/cat_id_4348.cat
310,cat_id_4330,Spot,/luminaire-et-eclairage/luminaire-et-eclairage-interieur/spot/cat_id_4330.cat
311,cat_id_778,Plafonnier spot,/luminaire-et-eclairage/luminaire-et-eclairage-interieur/spot/plafonnier-spot/cat_id_778.cat
312,cat_id_1366,Spot encastrable,/luminaire-et-eclairage/luminaire-et-eclairage-interieur/spot/spot-a-encastrer/cat_id_1366.cat
313,cat_id_4344,Lampe sur pied et lampadaire,/luminaire-et-eclairage/luminaire-et-eclairage-interieur/lampe-a-poser/cat_id_4344.cat
314,cat_id_1344,Luminaire de salle de bains,/luminaire-et-eclairage/luminaire-et-eclairage-interieur/luminaire-de-salle-de-bains/cat_id_1344.cat
315,cat_id_1289,Ampoule,/luminaire-et-eclairage/ampoule/cat_id_1289.cat
316,cat_id_5046,Ruban LED,/luminaire-et-eclairage/luminaire-et-eclairage-interieur/ruban-led/cat_id_5046.cat
317,cat_id_1112,Luminaire et éclairage extérieur,/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/cat_id_1112.cat
318,cat_id_1115,Applique murale extérieure,/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/applique-exterieure/cat_id_1115.cat
319,cat_id_1119,Lampadaire extérieur,/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/lampadaire-exterieur/cat_id_1119.cat
320,cat_id_1118,Luminaire d'ambiance extérieur,/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/luminaire-d-ambiance-exterieur/cat_id_1118.cat
321,cat_id_1116,Borne extérieure et potelet,/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/borne-exterieure-et-potelet/cat_id_1116.cat
322,cat_id_3986,Spot extérieur,/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/spot-exterieur/cat_id_3986.cat
323,cat_id_2720,Balise extérieure,/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/balise-exterieure/cat_id_2720.cat
324,cat_id_1121,Luminaire solaire,/luminaire-et-eclairage/luminaire-et-eclairage-exterieur/luminaire-solaire/cat_id_1121.cat
325,cat_id_3554,Outillage électroportatif,/outillage/outillage-electroportatif/cat_id_3554.cat
326,cat_id_3796,"Perceuse sans fil, visseuse, perforateur",/outillage/outillage-electroportatif/perceuse-visseuse-perceuse-a-percussion-et-tournevis-sans-fil/cat_id_3796.cat
327,cat_id_3795,"Perceuse filaire, perforateur et marteau piqueur",/outillage/outillage-electroportatif/perceuse-a-percussion-perforateur-et-marteau-piqueur-filaire/cat_id_3795.cat
328,cat_id_1613,Scie et meuleuse électrique,/outillage/outillage-electroportatif/scie-et-meuleuse-electrique/cat_id_1613.cat
329,cat_id_1939,Ponceuse et décapeur thermique,/outillage/outillage-electroportatif/ponceuse-et-decapeur-thermique/cat_id_1939.cat
330,cat_id_1589,Machine d'atelier,/outillage/machine-stationnaire-d-atelier/cat_id_1589.cat
331,cat_id_3757,Outil multifonctions et accessoire,/outillage/outillage-electroportatif/outil-multifonction-et-outil-de-precision/cat_id_3757.cat
332,cat_id_1687,Rabot et défonceuse électrique,/outillage/outillage-electroportatif/rabot-electrique-defonceuse-et-machine-a-bois/cat_id_1687.cat
333,cat_id_1634,Perceuse à colonne,/outillage/machine-stationnaire-d-atelier/perceuse-a-colonne/cat_id_1634.cat
334,cat_id_3774,Accessoire pour outillage électroportatif,/outillage/outillage-electroportatif/accessoire-et-consommable/cat_id_3774.cat
335,cat_id_3595,"Mèche, forêt et burin",/outillage/outillage-electroportatif/accessoire-et-consommable/meche-foret-et-burin/cat_id_3595.cat
336,cat_id_3791,Embout de vissage,/outillage/outillage-electroportatif/accessoire-et-consommable/embout-de-vissage/cat_id_3791.cat
337,cat_id_2426,Scie cloche et trépan,/outillage/outillage-electroportatif/accessoire-et-consommable/scie-cloche-et-trepan/cat_id_2426.cat
